Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Amorcito,2022-02-13 02:45:37,00:00:04,Autoplayed: user action: None; ,Tráiler: El poder del perro,TRAILER,Chrome PC (Cadmium),00:00:04,Not latest view,AR (Argentina)
Amorcito,2022-02-05 02:03:12,00:00:14,Autoplayed: user action: None; ,Temporada 1 (Tráiler): Jonathan Van Ness despierta tu curiosidad,TRAILER,Chrome PC (Cadmium),00:00:14,00:00:14,AR (Argentina)
Amorcito,2022-02-05 02:02:34,00:00:15,Autoplayed: user action: None; ,Tráiler: La hija oscura,TRAILER,Chrome PC (Cadmium),00:00:22,00:00:22,AR (Argentina)
Amorcito,2022-02-05 02:02:22,00:00:07,Autoplayed: user action: None; ,Tráiler: La hija oscura,TRAILER,Chrome PC (Cadmium),00:00:07,Not latest view,AR (Argentina)
Amorcito,2022-02-05 02:00:16,00:00:11,Autoplayed: user action: None; ,Another Round_hook_01_16x9,HOOK,Chrome PC (Cadmium),00:00:11,00:00:11,AR (Argentina)
Amorcito,2022-02-05 01:58:51,00:00:11,Autoplayed: user action: None; ,A través de mi ventana (Clip): A través de mi ventana,HOOK,Chrome PC (Cadmium),00:00:11,00:00:11,AR (Argentina)
Amorcito,2022-02-04 01:55:06,00:00:05,,No miren arriba,,Chrome PC (Cadmium),02:11:41,02:11:41,AR (Argentina)
Amorcito,2022-02-03 03:07:35,00:29:37,,No miren arriba,,Chrome PC (Cadmium),02:11:36,Not latest view,AR (Argentina)
Amorcito,2022-02-02 02:02:09,00:01:28,,No miren arriba,,Chrome PC (Cadmium),01:41:59,Not latest view,AR (Argentina)
Amorcito,2022-02-01 02:22:14,01:08:54,,No miren arriba,,Chrome PC (Cadmium),01:42:56,Not latest view,AR (Argentina)
Amorcito,2022-01-30 01:21:45,00:00:12,,No miren arriba,,Chrome PC (Cadmium),00:34:02,Not latest view,AR (Argentina)
Amorcito,2022-01-27 03:14:16,00:34:10,,No miren arriba,,Chrome PC (Cadmium),00:34:10,Not latest view,AR (Argentina)
Amorcito,2022-01-25 02:48:44,00:00:06,Autoplayed: user action: None; ,No miren arriba (Clip): No miren arriba,HOOK,Chrome PC (Cadmium),00:00:06,00:00:06,AR (Argentina)
Amorcito,2022-01-24 03:41:49,00:00:36,Autoplayed: user action: None; ,Temporada 4 (Tráiler): Cobra Kai,TRAILER,Chrome PC (Cadmium),00:00:36,00:00:36,AR (Argentina)
Amorcito,2022-01-24 03:34:52,00:01:26,Autoplayed: user action: None; ,Queer Eye: Temporada 6: Papá cangrejo (Capítulo 5),,Chrome PC (Cadmium),00:01:32,00:01:32,AR (Argentina)
Amorcito,2022-01-24 02:34:22,00:48:50,,Queer Eye: Temporada 6: La inspiración perdida (Capítulo 10),,Chrome PC (Cadmium),00:47:34,00:47:34,AR (Argentina)
Amorcito,2022-01-23 04:07:43,00:00:02,Autoplayed: user action: None; ,Queer Eye: Temporada 6: La inspiración perdida (Capítulo 10),,Chrome PC (Cadmium),00:00:08,Not latest view,AR (Argentina)
Amorcito,2022-01-23 03:21:49,00:45:53,,Queer Eye: Temporada 6: Una leyenda de la panadería (Capítulo 9),,Chrome PC (Cadmium),00:45:59,00:45:59,AR (Argentina)
Amorcito,2022-01-23 02:29:31,00:47:41,,Queer Eye: Temporada 6: Dame un refugio (Capítulo 8),,Chrome PC (Cadmium),00:48:39,00:48:39,AR (Argentina)
Amorcito,2022-01-23 02:28:07,00:00:12,,Queer Eye: Temporada 6: Dame un refugio (Capítulo 8),,Chrome PC (Cadmium),00:01:18,Not latest view,AR (Argentina)
Amorcito,2022-01-21 03:21:11,00:01:35,Autoplayed: user action: None; ,Queer Eye: Temporada 6: Dame un refugio (Capítulo 8),,Chrome PC (Cadmium),00:01:41,Not latest view,AR (Argentina)
Amorcito,2022-01-21 02:20:59,00:40:52,,Queer Eye: Temporada 6: La Blancanieves de Texas (Capítulo 7),,Chrome PC (Cadmium),00:52:02,00:52:02,AR (Argentina)
Amorcito,2022-01-20 03:20:44,00:11:10,,Queer Eye: Temporada 6: La Blancanieves de Texas (Capítulo 7),,Chrome PC (Cadmium),00:11:10,Not latest view,AR (Argentina)
Amorcito,2022-01-04 04:45:12,00:00:03,Autoplayed: user action: None; ,Queer Eye: Temporada 6: La Blancanieves de Texas (Capítulo 7),,Chrome PC (Cadmium),00:00:09,Not latest view,AR (Argentina)
Amorcito,2022-01-04 03:49:42,00:45:05,,Queer Eye: Temporada 6: Aliada comunitaria (Capítulo 6),,Chrome PC (Cadmium),00:45:05,00:45:05,AR (Argentina)
Amorcito,2022-01-04 03:49:24,00:00:13,,Queer Eye: Temporada 6: Papá cangrejo (Capítulo 5),,Chrome PC (Cadmium),00:00:13,Not latest view,AR (Argentina)
Amorcito,2022-01-03 04:05:23,00:46:50,,Queer Eye: Temporada 6: Papá cangrejo (Capítulo 5),,Chrome PC (Cadmium),00:46:56,Not latest view,AR (Argentina)
Amorcito,2022-01-03 03:02:03,00:48:34,,Queer Eye: Temporada 6: Una noche para recordar (Capítulo 4),,Chrome PC (Cadmium),00:48:34,00:48:34,AR (Argentina)
Amorcito,2022-01-02 05:16:02,00:00:28,Autoplayed: user action: None; ,Queer Eye: Temporada 6: Una noche para recordar (Capítulo 4),,Chrome PC (Cadmium),00:00:34,Not latest view,AR (Argentina)
Amorcito,2022-01-02 04:26:02,00:49:58,Autoplayed: user action: None; ,Queer Eye: Temporada 6: Al toro por las astas (Capítulo 3),,Chrome PC (Cadmium),00:50:04,00:50:04,AR (Argentina)
Amorcito,2022-01-02 03:06:56,00:51:44,,Queer Eye: Temporada 6: Angel gana sus alas (Capítulo 2),,Chrome PC (Cadmium),00:51:50,00:51:50,AR (Argentina)
Amorcito,2022-01-02 02:12:17,00:51:21,,Queer Eye: Temporada 6: Careo en el Broken Spoke (Capítulo 1),,Chrome PC (Cadmium),00:51:21,00:51:21,AR (Argentina)
Amorcito,2022-01-02 02:02:10,00:00:53,Autoplayed: user action: None; ,Temporada 6 (Clip): Queer Eye,HOOK,Chrome PC (Cadmium),00:00:00,00:00:00,AR (Argentina)
Amorcito,2021-12-27 02:04:41,00:00:07,Autoplayed: user action: None; ,Queer Eye: Season 3 Tan Thematic,TRAILER,Chrome PC (Cadmium),00:00:11,00:00:11,AR (Argentina)
Amorcito,2021-12-27 02:04:33,00:00:04,Autoplayed: user action: None; ,Queer Eye: Season 3 Tan Thematic,TRAILER,Chrome PC (Cadmium),00:00:04,Not latest view,AR (Argentina)
Amorcito,2021-12-27 02:03:01,00:01:13,Autoplayed: user action: None; ,Temporada 2 (Clip): The Witcher,HOOK,Chrome PC (Cadmium),00:00:00,00:00:00,AR (Argentina)
Amorcito,2021-10-10 02:22:49,00:00:30,Autoplayed: user action: None; ,Seinfeld: Seinfeld: Season 9_hook_01_16x9,HOOK,Chrome PC (Cadmium),00:00:30,00:00:30,AR (Argentina)
Amorcito,2021-09-13 04:54:45,00:00:19,Autoplayed: user action: None; ,Glee: Season 1_hook_02_16x9,HOOK,Chrome PC (Cadmium),00:00:19,00:00:19,AR (Argentina)
Amorcito,2021-09-13 04:51:59,00:02:00,,Temporada 1 (Tráiler): Sex Education,TRAILER,Chrome PC (Cadmium),00:00:00,00:00:00,AR (Argentina)
Amorcito,2021-09-13 04:51:45,00:00:09,Autoplayed: user action: None; ,Temporada 1 (Tráiler): Los alquileres vacacionales más increíbles del mundo,TRAILER,Chrome PC (Cadmium),00:00:09,00:00:09,AR (Argentina)
Amorcito,2021-09-13 02:18:04,02:14:00,,Sensatez y sentimientos,,Chrome PC (Cadmium),02:14:00,02:14:00,AR (Argentina)
Amorcito,2021-09-13 02:17:35,00:00:11,Autoplayed: user action: None; ,Billions: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:11,00:00:11,AR (Argentina)
Amorcito,2021-07-13 04:42:12,00:02:22,,Temporada 4 (Tráiler): Atypical,TRAILER,Chrome PC (Cadmium),00:02:22,00:02:22,AR (Argentina)
Amorcito,2021-07-13 02:58:29,01:43:41,,Regreso al futuro: Parte II,,Chrome PC (Cadmium),01:43:41,01:43:41,AR (Argentina)
Amorcito,2021-07-13 02:19:19,00:00:04,Autoplayed: user action: User_Interaction; ,El infiltrado del KKKlan,,Chrome PC (Cadmium),00:00:04,00:00:04,AR (Argentina)
Amorcito,2021-07-10 05:48:39,00:53:28,,El infiltrado del KKKlan,,Chrome PC (Cadmium),02:10:07,Not latest view,AR (Argentina)
Amorcito,2021-07-10 01:49:18,01:16:39,,El infiltrado del KKKlan,,Chrome PC (Cadmium),01:16:39,Not latest view,AR (Argentina)
Amorcito,2021-07-09 03:43:48,00:37:24,,Regreso al futuro,,Chrome PC (Cadmium),01:51:58,01:51:58,AR (Argentina)
Amorcito,2021-07-06 03:38:49,00:56:27,,Regreso al futuro,,Chrome PC (Cadmium),01:14:34,Not latest view,AR (Argentina)
Amorcito,2021-07-05 03:22:18,00:18:07,,Regreso al futuro,,Chrome PC (Cadmium),00:18:07,Not latest view,AR (Argentina)
Amorcito,2021-07-05 02:23:23,00:39:19,,Batman: El caballero de la noche,,Chrome PC (Cadmium),02:24:43,02:24:43,AR (Argentina)
Amorcito,2021-07-04 04:30:25,00:39:29,,Batman: El caballero de la noche,,Chrome PC (Cadmium),01:45:44,Not latest view,AR (Argentina)
Amorcito,2021-07-03 02:46:56,01:06:15,,Batman: El caballero de la noche,,Chrome PC (Cadmium),01:06:15,Not latest view,AR (Argentina)
Amorcito,2021-06-28 02:34:57,00:48:43,,Identidad desconocida,,Chrome PC (Cadmium),01:52:13,01:52:13,AR (Argentina)
Amorcito,2021-06-26 04:21:32,00:56:23,,Identidad desconocida,,Chrome PC (Cadmium),01:03:30,Not latest view,AR (Argentina)
Amorcito,2021-06-26 03:39:09,00:07:06,,Identidad desconocida,,Chrome PC (Cadmium),00:07:06,Not latest view,AR (Argentina)
Amorcito,2021-06-22 03:50:59,01:14:02,,Un lugar llamado Notting Hill,,Chrome PC (Cadmium),02:00:11,02:00:11,AR (Argentina)
Amorcito,2021-06-21 03:35:02,00:46:09,,Un lugar llamado Notting Hill,,Chrome PC (Cadmium),00:46:09,Not latest view,AR (Argentina)
Amorcito,2021-06-14 12:03:35,00:01:49,Autoplayed: user action: User_Interaction; ,El aviador,,Chrome PC (Cadmium),02:28:24,02:28:24,AR (Argentina)
Amorcito,2021-06-14 08:10:28,02:26:35,,El aviador,,Chrome PC (Cadmium),02:26:35,Not latest view,AR (Argentina)
Amorcito,2021-06-14 02:46:40,01:38:56,,El aviador,,Chrome PC (Cadmium),02:44:01,Not latest view,AR (Argentina)
Amorcito,2021-06-14 01:46:07,00:00:01,,El aviador,,Chrome PC (Cadmium),01:05:05,Not latest view,AR (Argentina)
Amorcito,2021-06-13 02:32:53,01:05:04,,El aviador,,Chrome PC (Cadmium),01:05:04,Not latest view,AR (Argentina)
Amorcito,2021-06-12 01:53:11,01:39:35,,Dunkerque,,Chrome PC (Cadmium),01:39:35,01:39:35,AR (Argentina)
Amorcito,2021-06-09 07:23:53,00:46:51,,Grand Designs: Temporada 10: Irlanda del Sur (Capítulo 1),,Chrome PC (Cadmium),00:46:52,00:46:52,AR (Argentina)
Amorcito,2021-06-09 06:37:16,00:46:34,,Grand Designs: Temporada 10: Brixton (Capítulo 3),,Chrome PC (Cadmium),00:46:34,00:46:34,AR (Argentina)
Amorcito,2021-06-09 03:31:41,00:45:38,,Grand Designs: Temporada 10: Brixton (Capítulo 3),,Chrome PC (Cadmium),00:45:38,Not latest view,AR (Argentina)
Amorcito,2021-06-09 03:29:56,00:00:05,Autoplayed: user action: User_Interaction; ,Grand Designs: Temporada 15: Las colinas de Blackdown (Capítulo 6),,Chrome PC (Cadmium),00:00:05,00:00:05,AR (Argentina)
Amorcito,2021-06-08 03:23:42,00:00:06,Autoplayed: user action: None; ,Grand Designs: Temporada 15: Herefordshire II (Capítulo 9),,Chrome PC (Cadmium),00:00:07,00:00:07,AR (Argentina)
Amorcito,2021-06-08 02:35:10,00:46:57,,Grand Designs: Temporada 15: La colina de Herne (Capítulo 5),,Chrome PC (Cadmium),00:46:57,00:46:57,AR (Argentina)
Amorcito,2021-06-07 03:27:33,00:00:07,Autoplayed: user action: None; ,Grand Designs: Temporada 15: Herefordshire II (Capítulo 9),,Chrome PC (Cadmium),00:00:08,Not latest view,AR (Argentina)
Amorcito,2021-06-07 02:40:48,00:46:36,,Grand Designs: Temporada 15: Condado Down (Capítulo 3),,Chrome PC (Cadmium),00:46:36,00:46:36,AR (Argentina)
Amorcito,2021-06-07 02:39:51,00:00:14,,Grand Designs: Temporada 15: Haringey (Capítulo 2),,Chrome PC (Cadmium),00:00:14,00:00:14,AR (Argentina)
Amorcito,2021-06-06 03:02:07,00:46:45,,Grand Designs: Temporada 15: Haringey (Capítulo 2),,Chrome PC (Cadmium),00:46:45,Not latest view,AR (Argentina)
Amorcito,2021-06-06 02:59:30,00:01:50,Autoplayed: user action: None; ,Grand Designs: Temporada 15: Herefordshire II (Capítulo 9),,Chrome PC (Cadmium),00:01:51,Not latest view,AR (Argentina)
Amorcito,2021-06-06 01:56:34,00:47:01,,Grand Designs: Temporada 15: Malvern (Capítulo 1),,Chrome PC (Cadmium),00:47:01,00:47:01,AR (Argentina)
Amorcito,2021-06-06 01:56:04,00:00:12,,Grand Designs: Temporada 10: Irlanda del Sur (Capítulo 1),,Chrome PC (Cadmium),00:00:18,Not latest view,AR (Argentina)
Amorcito,2021-06-05 04:36:25,00:00:05,Autoplayed: user action: None; ,Grand Designs: Temporada 10: Irlanda del Sur (Capítulo 1),,Chrome PC (Cadmium),00:00:06,Not latest view,AR (Argentina)
Amorcito,2021-06-05 03:49:32,00:46:49,,Grand Designs: Temporada 10: Camden (Capítulo 8),,Chrome PC (Cadmium),00:46:49,00:46:49,AR (Argentina)
Amorcito,2021-06-05 03:48:39,00:00:45,Autoplayed: user action: None; ,Grand Designs: Temporada 10: Irlanda del Sur (Capítulo 1),,Chrome PC (Cadmium),00:00:46,Not latest view,AR (Argentina)
Amorcito,2021-06-05 02:46:19,00:46:49,,Grand Designs: Temporada 10: Skye (Capítulo 7),,Chrome PC (Cadmium),00:46:49,00:46:49,AR (Argentina)
Amorcito,2021-06-04 03:18:21,00:00:01,Autoplayed: user action: None; ,Grand Designs: Temporada 10: Irlanda del Sur (Capítulo 1),,Chrome PC (Cadmium),00:00:02,Not latest view,AR (Argentina)
Amorcito,2021-06-04 02:17:18,00:46:49,,Grand Designs: Temporada 10: Kennington (Capítulo 5),,Chrome PC (Cadmium),00:46:49,00:46:49,AR (Argentina)
Amorcito,2021-06-04 02:16:13,00:00:03,,Grand Designs: Temporada 10: Irlanda del Sur (Capítulo 1),,Chrome PC (Cadmium),00:00:05,Not latest view,AR (Argentina)
Amorcito,2021-06-03 03:09:29,00:00:11,Autoplayed: user action: None; ,Grand Designs: Temporada 10: Irlanda del Sur (Capítulo 1),,Chrome PC (Cadmium),00:00:12,Not latest view,AR (Argentina)
Amorcito,2021-06-03 02:15:51,00:46:25,,Grand Designs: Temporada 10: El río Támesis (Capítulo 4),,Chrome PC (Cadmium),00:46:25,00:46:25,AR (Argentina)
Amorcito,2021-06-02 04:17:21,00:00:06,Autoplayed: user action: None; ,Grand Designs: Temporada 10: Irlanda del Sur (Capítulo 1),,Chrome PC (Cadmium),00:00:07,Not latest view,AR (Argentina)
Amorcito,2021-06-02 03:23:01,00:46:13,,Grand Designs: Temporada 10: Hertfordshire (Capítulo 2),,Chrome PC (Cadmium),00:46:13,00:46:13,AR (Argentina)
Amorcito,2021-06-02 03:22:19,00:00:02,Autoplayed: user action: User_Interaction; ,Grand Designs: Temporada 10: Irlanda del Sur (Capítulo 1),,Chrome PC (Cadmium),00:00:02,Not latest view,AR (Argentina)
Amorcito,2021-06-02 03:21:46,00:00:06,,Grand Designs: Temporada 15: Herefordshire II (Capítulo 9),,Chrome PC (Cadmium),00:00:09,Not latest view,AR (Argentina)
Amorcito,2021-06-01 04:08:53,00:00:02,Autoplayed: user action: None; ,Grand Designs: Temporada 15: Herefordshire II (Capítulo 9),,Chrome PC (Cadmium),00:00:03,Not latest view,AR (Argentina)
Amorcito,2021-06-01 03:42:55,00:21:46,,Grand Designs: Temporada 15: Este de Londres (Capítulo 8),,Chrome PC (Cadmium),00:46:54,00:46:54,AR (Argentina)
Amorcito,2021-05-31 04:14:53,00:25:07,Autoplayed: user action: None; ,Grand Designs: Temporada 15: Este de Londres (Capítulo 8),,Chrome PC (Cadmium),00:25:08,Not latest view,AR (Argentina)
Amorcito,2021-05-31 03:30:08,00:44:43,,Grand Designs: Temporada 15: Peak District (Capítulo 7),,Chrome PC (Cadmium),00:46:45,00:46:45,AR (Argentina)
Amorcito,2021-05-30 02:38:27,02:10:48,,La isla siniestra,,Chrome PC (Cadmium),02:10:48,02:10:48,AR (Argentina)
Amorcito,2021-05-29 04:07:16,00:16:53,,The World's Most Extraordinary Homes: Temporada 2 (Parte B): España (Capítulo 1),,Chrome PC (Cadmium),00:41:59,00:41:59,AR (Argentina)
Amorcito,2021-05-29 04:04:33,00:01:32,Autoplayed: user action: None; ,The World's Most Extraordinary Homes: Temporada 2 (Parte A): Portugal (Capítulo 2),,Chrome PC (Cadmium),00:03:36,00:03:36,AR (Argentina)
Amorcito,2021-05-29 03:20:42,00:43:51,,The World's Most Extraordinary Homes: Temporada 2 (Parte A): Japón (Capítulo 4),,Chrome PC (Cadmium),00:45:56,00:45:56,AR (Argentina)
Amorcito,2021-05-29 03:16:57,00:03:12,,The World's Most Extraordinary Homes: Temporada 2 (Parte A): Suiza (Capítulo 3),,Chrome PC (Cadmium),00:45:49,00:45:49,AR (Argentina)
Amorcito,2021-05-28 04:02:06,00:42:37,,The World's Most Extraordinary Homes: Temporada 2 (Parte A): Suiza (Capítulo 3),,Chrome PC (Cadmium),00:42:37,Not latest view,AR (Argentina)
Amorcito,2021-05-28 04:01:27,00:00:16,Autoplayed: user action: User_Interaction; ,The World's Most Extraordinary Homes: Temporada 2 (Parte A): Portugal (Capítulo 2),,Chrome PC (Cadmium),00:00:16,Not latest view,AR (Argentina)
Amorcito,2021-05-27 03:43:07,00:42:39,Autoplayed: user action: None; ,The World's Most Extraordinary Homes: Temporada 2 (Parte A): Portugal (Capítulo 2),,Chrome PC (Cadmium),00:44:43,Not latest view,AR (Argentina)
Amorcito,2021-05-27 02:34:42,00:45:40,,The World's Most Extraordinary Homes: Temporada 2 (Parte A): EE. UU. (Capítulo 1),,Chrome PC (Cadmium),00:45:42,00:45:42,AR (Argentina)
Amorcito,2021-05-27 01:47:24,00:00:02,Autoplayed: user action: User_Interaction; ,The World's Most Extraordinary Homes: Temporada 2 (Parte A): EE. UU. (Capítulo 1),,Chrome PC (Cadmium),00:00:02,Not latest view,AR (Argentina)
Amorcito,2021-05-26 04:09:37,00:00:09,Autoplayed: user action: None; ,The World's Most Extraordinary Homes: Temporada 2 (Parte A): EE. UU. (Capítulo 1),,Chrome PC (Cadmium),00:02:13,Not latest view,AR (Argentina)
Amorcito,2021-05-26 03:23:48,00:45:21,,The World's Most Extraordinary Homes: Temporada 2 (Parte B): Israel (Capítulo 4),,Chrome PC (Cadmium),00:45:21,00:45:21,AR (Argentina)
Amorcito,2021-05-25 04:32:24,00:00:03,Autoplayed: user action: None; ,The World's Most Extraordinary Homes: Temporada 2 (Parte B): Israel (Capítulo 4),,Chrome PC (Cadmium),00:02:08,Not latest view,AR (Argentina)
Amorcito,2021-05-25 03:49:23,00:43:00,,The World's Most Extraordinary Homes: Temporada 2 (Parte B): Noruega (Capítulo 3),,Chrome PC (Cadmium),00:45:05,00:45:05,AR (Argentina)
Amorcito,2021-05-25 03:09:49,00:12:40,,The World's Most Extraordinary Homes: Temporada 2 (Parte B): India (Capítulo 2),,Chrome PC (Cadmium),00:44:52,00:44:52,AR (Argentina)
Amorcito,2021-05-24 03:25:17,00:32:12,,The World's Most Extraordinary Homes: Temporada 2 (Parte B): India (Capítulo 2),,Chrome PC (Cadmium),00:32:12,Not latest view,AR (Argentina)
Amorcito,2021-05-23 02:23:59,02:29:41,,Bastardos sin gloria,,Chrome PC (Cadmium),02:29:41,02:29:41,AR (Argentina)
Amorcito,2021-05-22 03:04:48,01:55:13,,Mujercitas,,Chrome PC (Cadmium),01:55:13,01:55:13,AR (Argentina)
Amorcito,2021-05-16 01:30:22,02:00:30,,Orgullo y prejuicio,,Chrome PC (Cadmium),02:00:30,02:00:30,AR (Argentina)
Amorcito,2021-03-26 02:53:15,00:44:55,,Queer Eye: Temporada 1: La hermandad de los bomberos (Capítulo 8),,Chrome PC (Cadmium),00:44:55,00:44:55,AR (Argentina)
Amorcito,2021-03-25 03:07:22,00:00:07,Autoplayed: user action: None; ,Queer Eye: Temporada 1: La hermandad de los bomberos (Capítulo 8),,Chrome PC (Cadmium),00:00:13,Not latest view,AR (Argentina)
Amorcito,2021-03-25 02:24:45,00:41:13,,"Queer Eye: Temporada 1: Abandona el nido, Joe (Capítulo 7)",,Chrome PC (Cadmium),00:43:37,00:43:37,AR (Argentina)
Amorcito,2021-03-24 03:32:12,00:02:19,Autoplayed: user action: None; ,"Queer Eye: Temporada 1: Abandona el nido, Joe (Capítulo 7)",,Chrome PC (Cadmium),00:02:24,Not latest view,AR (Argentina)
Amorcito,2021-03-24 02:52:11,00:36:18,,Queer Eye: Temporada 1: El renacimiento de Remington (Capítulo 6),,Chrome PC (Cadmium),00:43:48,00:43:48,AR (Argentina)
Amorcito,2021-03-23 02:50:57,00:07:24,Autoplayed: user action: None; ,Queer Eye: Temporada 1: El renacimiento de Remington (Capítulo 6),,Chrome PC (Cadmium),00:07:30,Not latest view,AR (Argentina)
Amorcito,2021-03-23 02:26:02,00:19:27,,Queer Eye: Temporada 1: Nuevas reglas (Capítulo 5),,Chrome PC (Cadmium),00:41:49,00:41:49,AR (Argentina)
Amorcito,2021-03-22 02:55:39,00:22:16,Autoplayed: user action: None; ,Queer Eye: Temporada 1: Nuevas reglas (Capítulo 5),,Chrome PC (Cadmium),00:22:22,Not latest view,AR (Argentina)
Amorcito,2021-03-22 01:48:12,00:46:04,,Queer Eye: Temporada 1: Gay o no demasiado gay (Capítulo 4),,Chrome PC (Cadmium),00:46:31,00:46:31,AR (Argentina)
Amorcito,2021-03-21 03:42:24,00:00:21,Autoplayed: user action: None; ,Queer Eye: Temporada 1: Gay o no demasiado gay (Capítulo 4),,Chrome PC (Cadmium),00:00:27,Not latest view,AR (Argentina)
Amorcito,2021-03-21 02:57:00,00:45:23,Autoplayed: user action: None; ,Queer Eye: Temporada 1: Se acabó la fiesta (Capítulo 3),,Chrome PC (Cadmium),00:45:29,00:45:29,AR (Argentina)
Amorcito,2021-03-21 01:52:32,00:44:18,,Queer Eye: Temporada 1: Por mis barbas (Capítulo 2),,Chrome PC (Cadmium),00:44:13,00:44:13,AR (Argentina)
Amorcito,2021-03-20 03:27:37,00:00:09,Autoplayed: user action: None; ,Queer Eye: Temporada 1: Por mis barbas (Capítulo 2),,Chrome PC (Cadmium),00:00:15,Not latest view,AR (Argentina)
Amorcito,2021-03-20 02:36:20,00:46:40,,Queer Eye: Temporada 1: La fealdad no se cura (Capítulo 1),,Chrome PC (Cadmium),00:46:40,00:46:40,AR (Argentina)
Amorcito,2021-03-20 02:34:40,00:00:08,,Queer Eye: Temporada 2: Haz a Ted grande nuevamente (Capítulo 8),,Chrome PC (Cadmium),00:44:53,00:44:53,AR (Argentina)
Amorcito,2021-03-20 02:31:57,00:00:09,,Queer Eye: Temporada 2: Haz a Ted grande nuevamente (Capítulo 8),,Chrome PC (Cadmium),00:44:45,Not latest view,AR (Argentina)
Amorcito,2021-03-19 03:06:25,00:44:36,,Queer Eye: Temporada 2: Haz a Ted grande nuevamente (Capítulo 8),,Chrome PC (Cadmium),00:44:36,Not latest view,AR (Argentina)
Amorcito,2021-03-18 03:41:10,00:00:02,Autoplayed: user action: None; ,Queer Eye: Temporada 2: Haz a Ted grande nuevamente (Capítulo 8),,Chrome PC (Cadmium),00:00:08,Not latest view,AR (Argentina)
Amorcito,2021-03-18 02:44:26,00:44:20,,Queer Eye: Temporada 2: Deslumbrados (Capítulo 7),,Chrome PC (Cadmium),00:44:42,00:44:42,AR (Argentina)
Amorcito,2021-03-17 04:19:32,00:00:16,Autoplayed: user action: None; ,Queer Eye: Temporada 2: Deslumbrados (Capítulo 7),,Chrome PC (Cadmium),00:00:22,Not latest view,AR (Argentina)
Amorcito,2021-03-17 03:18:17,00:45:56,,Queer Eye: Temporada 2: Pequeñas grandes mentiras (Capítulo 6),,Chrome PC (Cadmium),00:45:56,00:45:56,AR (Argentina)
Amorcito,2021-03-17 03:17:55,00:00:01,,Queer Eye: Temporada 2: El cielo es el límite (Capítulo 5),,Chrome PC (Cadmium),00:39:15,00:39:15,AR (Argentina)
